Time (s)	repeat #	Applied voltage (V)	Current (A)	Absolute current (A)	Resistance (Ohm)
11283.533	2	0	1.0309E-9	1.0309E-9	0
11283.988	2	-1	-2.389E-8	2.389E-8	4.18586E7
11284.342	2	0	6.23096E-10	6.23096E-10	0
11284.7	2	-3	-6.23373E-5	6.23373E-5	48125.31833
11286.152	2	0	1.02905E-9	1.02905E-9	0
11286.618	2	-1	-2.15528E-8	2.15528E-8	4.63978E7
11286.979	2	0	6.348E-10	6.348E-10	0
11287.339	2	-3	-6.13588E-5	6.13588E-5	48892.71846
11288.787	2	0	1.06156E-9	1.06156E-9	0
11289.243	2	-1	-1.96694E-8	1.96694E-8	5.08404E7
11289.595	2	0	6.46378E-10	6.46378E-10	0
11289.953	2	-3	-5.95915E-5	5.95915E-5	50342.72488
11291.398	2	0	1.05481E-9	1.05481E-9	0
11291.867	2	-1	-1.73351E-8	1.73351E-8	5.76863E7
11292.231	2	0	6.42518E-10	6.42518E-10	0
11292.593	2	-3	-5.94944E-5	5.94944E-5	50424.91394
11294.034	2	0	1.07121E-9	1.07121E-9	0
11294.493	2	-1	-1.66444E-8	1.66444E-8	6.00804E7
11294.845	2	0	6.65173E-10	6.65173E-10	0
11295.203	2	-3	-5.90505E-5	5.90505E-5	50803.95566
11296.644	2	0	1.08476E-9	1.08476E-9	0
11297.099	2	-1	-1.58477E-8	1.58477E-8	6.31008E7
11297.453	2	0	6.69493E-10	6.69493E-10	0
11297.812	2	-3	-5.81873E-5	5.81873E-5	51557.6423
11299.257	2	0	1.06639E-9	1.06639E-9	0
11299.726	2	-1	-1.49585E-8	1.49585E-8	6.68516E7
11300.088	2	0	6.68696E-10	6.68696E-10	0
11300.45	2	-3	-5.77827E-5	5.77827E-5	51918.65385
11301.9	2	0	1.04235E-9	1.04235E-9	0
11302.372	2	-1	-1.44004E-8	1.44004E-8	6.94426E7
11302.731	2	0	6.71507E-10	6.71507E-10	0
11303.092	2	-3	-5.68779E-5	5.68779E-5	52744.55408
11304.546	2	0	1.06689E-9	1.06689E-9	0
11305.011	2	-1	-1.38057E-8	1.38057E-8	7.2434E7
11305.37	2	0	6.76248E-10	6.76248E-10	0
11305.73	2	-3	-5.61688E-5	5.61688E-5	53410.45328
11307.173	2	0	1.07645E-9	1.07645E-9	0
11307.637	2	-1	-1.34232E-8	1.34232E-8	7.44978E7
11307.992	2	0	6.71256E-10	6.71256E-10	0
11308.348	2	-3	-5.59032E-5	5.59032E-5	53664.18136
11309.807	2	0	1.07167E-9	1.07167E-9	0
11310.27	2	-1	-1.33597E-8	1.33597E-8	7.48518E7
11310.626	2	0	6.81449E-10	6.81449E-10	0
11310.983	2	-3	-5.59504E-5	5.59504E-5	53618.89086
11312.424	2	0	1.07637E-9	1.07637E-9	0
11312.888	2	-1	-1.29047E-8	1.29047E-8	7.74914E7
11313.237	2	0	6.79394E-10	6.79394E-10	0
11313.593	2	-3	-5.52737E-5	5.52737E-5	54275.36061
11315.036	2	0	1.09546E-9	1.09546E-9	0
11315.493	2	-1	-1.21665E-8	1.21665E-8	8.2193E7
11315.846	2	0	6.85602E-10	6.85602E-10	0
11316.203	2	-3	-5.49637E-5	5.49637E-5	54581.48825
11317.642	2	0	1.09768E-9	1.09768E-9	0
11318.098	2	-1	-1.21859E-8	1.21859E-8	8.20623E7
11318.454	2	0	6.80485E-10	6.80485E-10	0
11318.813	2	-3	-5.46007E-5	5.46007E-5	54944.30022
11320.256	2	0	1.07767E-9	1.07767E-9	0
11320.727	2	-1	-1.18985E-8	1.18985E-8	8.40443E7
11321.09	2	0	6.84385E-10	6.84385E-10	0
11321.45	2	-3	-5.47487E-5	5.47487E-5	54795.86167
11322.894	2	0	1.05896E-9	1.05896E-9	0
11323.358	2	-1	-1.19355E-8	1.19355E-8	8.37835E7
11323.715	2	0	6.70835E-10	6.70835E-10	0
11324.087	2	-3	-5.39833E-5	5.39833E-5	55572.71106
11325.532	2	0	1.10137E-9	1.10137E-9	0
11325.985	2	-1	-1.10465E-8	1.10465E-8	9.05268E7
11326.342	2	0	6.72346E-10	6.72346E-10	0
11326.705	2	-3	-5.39406E-5	5.39406E-5	55616.73396
11328.151	2	0	1.05309E-9	1.05309E-9	0
11328.624	2	-1	-1.11201E-8	1.11201E-8	8.99271E7
11328.982	2	0	6.64669E-10	6.64669E-10	0
11329.345	2	-3	-5.38602E-5	5.38602E-5	55699.7974
11330.783	2	0	1.09114E-9	1.09114E-9	0
11331.243	2	-1	-1.09018E-8	1.09018E-8	9.17282E7
11331.597	2	0	6.83043E-10	6.83043E-10	0
11331.955	2	-3	-5.34688E-5	5.34688E-5	56107.466
11333.4	2	0	1.08271E-9	1.08271E-9	0
11333.869	2	-1	-1.07274E-8	1.07274E-8	9.3219E7
11334.234	2	0	6.74653E-10	6.74653E-10	0
11334.595	2	-3	-5.28461E-5	5.28461E-5	56768.58457
11336.056	2	0	1.06001E-9	1.06001E-9	0
11336.528	2	-1	-1.07069E-8	1.07069E-8	9.33977E7
11336.898	2	0	6.67815E-10	6.67815E-10	0
11337.264	2	-3	-5.37471E-5	5.37471E-5	55816.94424
11338.702	2	0	1.10238E-9	1.10238E-9	0
11339.156	2	-1	-1.01713E-8	1.01713E-8	9.83156E7
11339.513	2	0	6.92105E-10	6.92105E-10	0
11339.873	2	-3	-5.33827E-5	5.33827E-5	56197.96069
11341.315	2	0	1.06207E-9	1.06207E-9	0
11341.79	2	-1	-1.01871E-8	1.01871E-8	9.81637E7
11342.15	2	0	6.87028E-10	6.87028E-10	0
11342.511	2	0.5	0.00121	0.00121	413.66997
11344.042	2	0	-5.10123E-11	5.10123E-11	0
11344.504	2	-1	-2.1532E-8	2.1532E-8	4.64425E7
11344.862	2	0	3.6875E-10	3.6875E-10	0
11345.236	2	0.5	0.00122	0.00122	409.63662
11346.777	2	0	-1.15498E-10	1.15498E-10	0
11347.251	2	-1	-2.7513E-8	2.7513E-8	3.63465E7
11347.611	2	0	3.30198E-10	3.30198E-10	0
11347.972	2	0.5	0.00123	0.00123	407.23145
11349.513	2	0	-1.4709E-10	1.4709E-10	0
11349.98	2	-1	-3.307E-8	3.307E-8	3.02389E7
11350.34	2	0	3.08132E-10	3.08132E-10	0
11350.702	2	0.5	0.00123	0.00123	405.56007
11352.236	2	0	-1.61229E-10	1.61229E-10	0
11352.707	2	-1	-3.81461E-8	3.81461E-8	2.6215E7
11353.074	2	0	2.96008E-10	2.96008E-10	0
11353.434	2	0.5	0.00124	0.00124	404.26712
11354.964	2	0	-1.679E-10	1.679E-10	0
11355.417	2	-1	-4.29648E-8	4.29648E-8	2.32749E7
11355.774	2	0	2.89841E-10	2.89841E-10	0
11356.133	2	0.5	0.00124	0.00124	403.19687
11357.665	2	0	-1.74697E-10	1.74697E-10	0
11358.124	2	-1	-4.61069E-8	4.61069E-8	2.16888E7
11358.48	2	0	2.87576E-10	2.87576E-10	0
11358.836	2	0.5	0.00124	0.00124	402.33321
11360.367	2	0	-1.80318E-10	1.80318E-10	0
11360.839	2	-1	-5.03967E-8	5.03967E-8	1.98426E7
11361.205	2	0	2.66894E-10	2.66894E-10	0
11361.555	2	0.5	0.00124	0.00124	401.6261
11363.092	2	0	-1.77508E-10	1.77508E-10	0
11363.556	2	-1	-5.401E-8	5.401E-8	1.85151E7
11363.928	2	0	2.70208E-10	2.70208E-10	0
11364.294	2	0.5	0.00125	0.00125	400.99768
11365.824	2	0	-1.80235E-10	1.80235E-10	0
11366.278	2	-1	-5.67989E-8	5.67989E-8	1.7606E7
11366.634	2	0	2.70502E-10	2.70502E-10	0
11366.994	2	0.5	0.00125	0.00125	400.42669
11368.53	2	0	-1.78808E-10	1.78808E-10	0
11369.002	2	-1	-6.14124E-8	6.14124E-8	1.62834E7
11369.365	2	0	2.67104E-10	2.67104E-10	0
11369.727	2	0.5	0.00125	0.00125	399.94241
11371.262	2	0	-1.75955E-10	1.75955E-10	0
11371.733	2	-1	-6.51513E-8	6.51513E-8	1.53489E7
11372.097	2	0	2.74277E-10	2.74277E-10	0
11372.455	2	0.5	0.00125	0.00125	399.49823
11373.987	2	0	-1.83172E-10	1.83172E-10	0
11374.461	2	-1	-6.69602E-8	6.69602E-8	1.49342E7
11374.821	2	0	2.70418E-10	2.70418E-10	0
11375.175	2	0.5	0.00125	0.00125	399.09007
11376.714	2	0	-1.84346E-10	1.84346E-10	0
11377.189	2	-1	-7.16794E-8	7.16794E-8	1.3951E7
11377.555	2	0	2.7046E-10	2.7046E-10	0
11377.915	2	0.5	0.00125	0.00125	398.73426
11379.447	2	0	-1.84178E-10	1.84178E-10	0
11379.922	2	-1	-7.34118E-8	7.34118E-8	1.36218E7
11380.282	2	0	2.67272E-10	2.67272E-10	0
11380.643	2	0.5	0.00126	0.00126	398.39177
11382.177	2	0	-1.83088E-10	1.83088E-10	0
11382.651	2	-1	-7.53138E-8	7.53138E-8	1.32778E7
11383.013	2	0	2.55358E-10	2.55358E-10	0
11383.376	2	0.5	0.00126	0.00126	398.08727
11384.907	2	0	-1.91688E-10	1.91688E-10	0
11385.382	2	-1	-7.80593E-8	7.80593E-8	1.28108E7
11385.742	2	0	2.70628E-10	2.70628E-10	0
11386.104	2	0.5	0.00126	0.00126	397.80127
11387.644	2	0	-1.84053E-10	1.84053E-10	0
11388.116	2	-1	-7.72352E-8	7.72352E-8	1.29475E7
11388.477	2	0	2.53806E-10	2.53806E-10	0
11388.842	2	0.5	0.00126	0.00126	397.52959
11390.389	2	0	-1.86948E-10	1.86948E-10	0
11390.85	2	-1	-8.38262E-8	8.38262E-8	1.19294E7
11391.207	2	0	2.64881E-10	2.64881E-10	0
11391.572	2	0.5	0.00126	0.00126	397.27975
11393.123	2	0	-1.91814E-10	1.91814E-10	0
11393.58	2	-1	-8.34863E-8	8.34863E-8	1.1978E7
11393.936	2	0	2.58504E-10	2.58504E-10	0
11394.296	2	0.5	0.00126	0.00126	397.04976
11395.831	2	0	-1.94457E-10	1.94457E-10	0
11396.3	2	-1	-8.73329E-8	8.73329E-8	1.14504E7
11396.665	2	0	2.5196E-10	2.5196E-10	0
11397.016	2	0.5	0.00126	0.00126	396.87233
11398.554	2	0	-1.93073E-10	1.93073E-10	0
11399.018	2	-1	-8.67066E-8	8.67066E-8	1.15331E7
11399.388	2	0	2.45625E-10	2.45625E-10	0
11399.757	2	0.5	0.00126	0.00126	396.6897
11401.289	2	0	-1.95632E-10	1.95632E-10	0
11401.76	2	-1	-8.91653E-8	8.91653E-8	1.12151E7
11402.126	2	0	2.50114E-10	2.50114E-10	0
11402.492	2	0.5	0.00126	0.00126	396.50567
11404.028	2	0	-1.92024E-10	1.92024E-10	0
11404.493	2	-1	-9.44359E-8	9.44359E-8	1.05892E7
11404.854	2	0	2.53009E-10	2.53009E-10	0
11405.217	2	0.5	0.00126	0.00126	396.32496
11406.748	2	0	-1.958E-10	1.958E-10	0
11407.205	2	-1	-9.10511E-8	9.10511E-8	1.09828E7
11407.578	2	0	2.51834E-10	2.51834E-10	0
11407.945	2	0.5	0.00126	0.00126	396.18239
11409.478	2	0	-1.90598E-10	1.90598E-10	0
11409.953	2	-1	-9.42868E-8	9.42868E-8	1.06059E7
11410.314	2	0	2.4852E-10	2.4852E-10	0
11410.678	2	1	0.01088	0.01088	91.93314
11531.309	2	1	0.01088	0.01088	91.93221
11531.666	2	0	-3.81494E-10	3.81494E-10	0
11532.234	2	-1	-1.32725E-6	1.32725E-6	753436.42353
11532.778	2	0	6.81326E-11	6.81326E-11	0
11533.251	2	-3	-7.34784E-5	7.34784E-5	40828.3195
11534.697	2	0	9.06891E-10	9.06891E-10	0
11535.159	2	-1	-4.34392E-8	4.34392E-8	2.30207E7
11535.532	2	0	5.17968E-10	5.17968E-10	0
11535.898	2	-3	-6.86015E-5	6.86015E-5	43730.80309
11537.359	2	0	9.6323E-10	9.6323E-10	0
11537.84	2	-1	-3.06871E-8	3.06871E-8	3.2587E7
11538.207	2	0	5.87355E-10	5.87355E-10	0
11538.567	2	-3	-6.49987E-5	6.49987E-5	46154.74085
11540.006	2	0	1.02246E-9	1.02246E-9	0
11540.466	2	-1	-2.55216E-8	2.55216E-8	3.91825E7
11540.82	2	0	6.23095E-10	6.23095E-10	0
11541.18	2	-3	-6.33408E-5	6.33408E-5	47362.86713
11542.617	2	0	1.05913E-9	1.05913E-9	0
11543.073	2	-1	-2.29826E-8	2.29826E-8	4.35111E7
11543.429	2	0	6.43735E-10	6.43735E-10	0
11543.787	2	-3	-6.19234E-5	6.19234E-5	48446.9835
11545.253	2	0	1.05279E-9	1.05279E-9	0
11545.714	2	-1	-2.00231E-8	2.00231E-8	4.99422E7
11546.069	2	0	6.54558E-10	6.54558E-10	0
11546.428	2	-3	-6.05627E-5	6.05627E-5	49535.40741
11547.877	2	0	1.03371E-9	1.03371E-9	0
11548.348	2	-1	-1.86427E-8	1.86427E-8	5.36403E7
11548.71	2	0	6.58628E-10	6.58628E-10	0
11549.068	2	-3	-5.95901E-5	5.95901E-5	50343.93297
11550.51	2	0	1.03178E-9	1.03178E-9	0
11550.985	2	-1	-1.75296E-8	1.75296E-8	5.70463E7
11551.352	2	0	6.4449E-10	6.4449E-10	0
11551.719	2	-3	-5.85059E-5	5.85059E-5	51276.86224
11553.176	2	0	1.08266E-9	1.08266E-9	0
11553.635	2	-1	-1.60015E-8	1.60015E-8	6.24942E7
11553.99	2	0	6.68192E-10	6.68192E-10	0
11554.349	2	-3	-5.77104E-5	5.77104E-5	51983.6799
11555.794	2	0	1.0392E-9	1.0392E-9	0
11556.268	2	-1	-1.55159E-8	1.55159E-8	6.44501E7
11556.629	2	0	6.68864E-10	6.68864E-10	0
11556.988	2	-3	-5.70924E-5	5.70924E-5	52546.43528
11558.436	2	0	1.07633E-9	1.07633E-9	0
11558.904	2	-1	-1.4937E-8	1.4937E-8	6.69478E7
11559.276	2	0	6.55943E-10	6.55943E-10	0
11559.65	2	-3	-5.6578E-5	5.6578E-5	53024.12492
11561.101	2	0	1.04726E-9	1.04726E-9	0
11561.575	2	-1	-1.48006E-8	1.48006E-8	6.75648E7
11561.94	2	0	6.59676E-10	6.59676E-10	0
11562.306	2	-3	-5.57657E-5	5.57657E-5	53796.49968
11563.761	2	0	1.05649E-9	1.05649E-9	0
11564.239	2	-1	-1.40752E-8	1.40752E-8	7.10472E7
11564.606	2	0	6.71632E-10	6.71632E-10	0
11564.967	2	-3	-5.52849E-5	5.52849E-5	54264.36513
11566.43	2	0	1.09105E-9	1.09105E-9	0
11566.893	2	-1	-1.37278E-8	1.37278E-8	7.28448E7
11567.249	2	0	6.62738E-10	6.62738E-10	0
11567.616	2	-3	-5.48329E-5	5.48329E-5	54711.70851
11569.071	2	0	1.08153E-9	1.08153E-9	0
11569.532	2	-1	-1.33386E-8	1.33386E-8	7.49702E7
11569.888	2	0	6.66347E-10	6.66347E-10	0
11570.252	2	-3	-5.48318E-5	5.48318E-5	54712.78614
11571.702	2	0	1.08455E-9	1.08455E-9	0
11572.167	2	-1	-1.29114E-8	1.29114E-8	7.74509E7
11572.527	2	0	6.80903E-10	6.80903E-10	0
11572.887	2	-3	-5.45348E-5	5.45348E-5	55010.77569
11574.33	2	0	1.06089E-9	1.06089E-9	0
11574.806	2	-1	-1.31131E-8	1.31131E-8	7.62595E7
11575.165	2	0	6.81616E-10	6.81616E-10	0
11575.528	2	-3	-5.42741E-5	5.42741E-5	55274.94309
11576.97	2	0	1.07637E-9	1.07637E-9	0
11577.442	2	-1	-1.26165E-8	1.26165E-8	7.92614E7
11577.807	2	0	6.82203E-10	6.82203E-10	0
11578.175	2	-3	-5.38965E-5	5.38965E-5	55662.23119
11579.634	2	0	1.06538E-9	1.06538E-9	0
11580.112	2	-1	-1.23108E-8	1.23108E-8	8.12294E7
11580.477	2	0	6.65087E-10	6.65087E-10	0
11580.841	2	-3	-5.38391E-5	5.38391E-5	55721.60594
11582.287	2	0	1.05997E-9	1.05997E-9	0
11582.758	2	-1	-1.2056E-8	1.2056E-8	8.29463E7
11583.118	2	0	6.8514E-10	6.8514E-10	0
11583.479	2	-3	-5.36117E-5	5.36117E-5	55957.94499
11584.921	2	0	1.083E-9	1.083E-9	0
11585.396	2	-1	-1.20327E-8	1.20327E-8	8.31067E7
11585.758	2	0	6.6987E-10	6.6987E-10	0
11586.121	2	-3	-5.35722E-5	5.35722E-5	55999.20406
11587.569	2	0	1.05992E-9	1.05992E-9	0
11588.038	2	-1	-1.16311E-8	1.16311E-8	8.59766E7
11588.397	2	0	6.86901E-10	6.86901E-10	0
11588.758	2	-3	-5.26315E-5	5.26315E-5	57000.10716
11590.205	2	0	1.07499E-9	1.07499E-9	0
11590.675	2	-1	-1.15532E-8	1.15532E-8	8.6556E7
11591.037	2	0	6.84091E-10	6.84091E-10	0
11591.399	2	-3	-5.27165E-5	5.27165E-5	56908.23263
11592.862	2	0	1.08749E-9	1.08749E-9	0
11593.325	2	-1	-1.11673E-8	1.11673E-8	8.95469E7
11593.681	2	0	6.92145E-10	6.92145E-10	0
11594.04	2	-3	-5.25545E-5	5.25545E-5	57083.62065
11595.484	2	0	1.10972E-9	1.10972E-9	0
11595.952	2	-1	-1.09351E-8	1.09351E-8	9.14483E7
11596.317	2	0	6.89461E-10	6.89461E-10	0
11596.677	2	-3	-5.19714E-5	5.19714E-5	57724.05592
11598.141	2	0	1.0723E-9	1.0723E-9	0
11598.613	2	-1	-1.07264E-8	1.07264E-8	9.32279E7
11598.972	2	0	6.88789E-10	6.88789E-10	0
11599.331	2	0.6	0.00281	0.00281	213.45978
11600.875	2	0	-8.6926E-11	8.6926E-11	0
11601.326	2	-1	-2.53352E-8	2.53352E-8	3.94707E7
11601.686	2	0	3.6791E-10	3.6791E-10	0
11602.048	2	0.6	0.00283	0.00283	212.31498
11603.581	2	0	-1.50782E-10	1.50782E-10	0
11604.053	2	-1	-3.4539E-8	3.4539E-8	2.89527E7
11604.419	2	0	3.25541E-10	3.25541E-10	0
11604.78	2	0.6	0.00284	0.00284	211.63685
11606.314	2	0	-1.7369E-10	1.7369E-10	0
11606.788	2	-1	-4.19723E-8	4.19723E-8	2.38252E7
11607.151	2	0	2.97811E-10	2.97811E-10	0
11607.512	2	0.6	0.00284	0.00284	211.1433
11609.049	2	0	-1.95086E-10	1.95086E-10	0
11609.52	2	-1	-4.95113E-8	4.95113E-8	2.01974E7
11609.886	2	0	2.81241E-10	2.81241E-10	0
11610.261	2	0.6	0.00285	0.00285	210.76733
11611.798	2	0	-2.07463E-10	2.07463E-10	0
11612.257	2	-1	-5.47221E-8	5.47221E-8	1.82741E7
11612.632	2	0	2.56616E-10	2.56616E-10	0
11613.006	2	0.6	0.00285	0.00285	210.4727
11614.556	2	0	-2.04736E-10	2.04736E-10	0
11615.033	2	-1	-5.8157E-8	5.8157E-8	1.71948E7
11615.4	2	0	2.72767E-10	2.72767E-10	0
11615.76	2	0.6	0.00285	0.00285	210.20798
11617.292	2	0	-2.13295E-10	2.13295E-10	0
11617.764	2	-1	-6.41086E-8	6.41086E-8	1.55985E7
11618.129	2	0	2.59385E-10	2.59385E-10	0
11618.499	2	0.6	0.00286	0.00286	209.98852
11620.045	2	0	-2.13966E-10	2.13966E-10	0
11620.524	2	-1	-6.91372E-8	6.91372E-8	1.4464E7
11620.89	2	0	2.64712E-10	2.64712E-10	0
11621.249	2	0.6	0.00286	0.00286	209.79835
11622.79	2	0	-2.15729E-10	2.15729E-10	0
11623.26	2	-1	-7.35811E-8	7.35811E-8	1.35905E7
11623.631	2	0	2.51792E-10	2.51792E-10	0
11624.004	2	0.6	0.00286	0.00286	209.62786
11625.551	2	0	-2.13463E-10	2.13463E-10	0
11626.021	2	-1	-7.69468E-8	7.69468E-8	1.2996E7
11626.379	2	0	2.60643E-10	2.60643E-10	0
11626.739	2	0.6	0.00286	0.00286	209.47717
11628.269	2	0	-2.2198E-10	2.2198E-10	0
11628.73	2	-1	-7.85853E-8	7.85853E-8	1.2725E7
11629.104	2	0	2.47429E-10	2.47429E-10	0
11629.472	2	0.6	0.00287	0.00287	209.35152
11631.022	2	0	-2.23281E-10	2.23281E-10	0
11631.502	2	-1	-8.27315E-8	8.27315E-8	1.20873E7
11631.869	2	0	2.62405E-10	2.62405E-10	0
11632.229	2	0.6	0.00287	0.00287	209.22771
11633.764	2	0	-2.1854E-10	2.1854E-10	0
11634.24	2	-1	-8.65254E-8	8.65254E-8	1.15573E7
11634.598	2	0	2.45289E-10	2.45289E-10	0
11634.963	2	0.6	0.00287	0.00287	209.1243
11636.499	2	0	-2.30539E-10	2.30539E-10	0
11636.967	2	-1	-9.36131E-8	9.36131E-8	1.06823E7
11637.329	2	0	2.45583E-10	2.45583E-10	0
11637.701	2	0.6	0.00287	0.00287	209.01583
11639.249	2	0	-2.25588E-10	2.25588E-10	0
11639.725	2	-1	-9.77644E-8	9.77644E-8	1.02287E7
11640.09	2	0	2.55819E-10	2.55819E-10	0
11640.451	2	0.6	0.00287	0.00287	208.91459
11641.989	2	0	-2.21896E-10	2.21896E-10	0
11642.459	2	-1	-1.00749E-7	1.00749E-7	9.92571E6
11642.828	2	0	2.5477E-10	2.5477E-10	0
11643.189	2	0.6	0.00287	0.00287	208.83999
11644.734	2	0	-2.30287E-10	2.30287E-10	0
11645.197	2	-1	-1.03742E-7	1.03742E-7	9.63929E6
11645.572	2	0	2.47974E-10	2.47974E-10	0
11645.939	2	0.6	0.00287	0.00287	208.76151
11647.477	2	0	-2.297E-10	2.297E-10	0
11647.946	2	-1	-1.08508E-7	1.08508E-7	9.21594E6
11648.323	2	0	2.52421E-10	2.52421E-10	0
11648.694	2	0.6	0.00288	0.00288	208.695
11650.239	2	0	-2.2198E-10	2.2198E-10	0
11650.71	2	-1	-1.14362E-7	1.14362E-7	8.74416E6
11651.07	2	0	2.54896E-10	2.54896E-10	0
11651.43	2	0.6	0.00288	0.00288	208.60938
11652.964	2	0	-2.29406E-10	2.29406E-10	0
11653.437	2	-1	-1.14262E-7	1.14262E-7	8.75179E6
11653.802	2	0	2.56238E-10	2.56238E-10	0
11654.162	2	0.6	0.00288	0.00288	208.54427
11655.699	2	0	-2.25714E-10	2.25714E-10	0
11656.168	2	-1	-1.2031E-7	1.2031E-7	8.31187E6
11656.529	2	0	2.51204E-10	2.51204E-10	0
11656.89	2	0.6	0.00288	0.00288	208.48659
11658.423	2	0	-2.27728E-10	2.27728E-10	0
11658.898	2	-1	-1.20734E-7	1.20734E-7	8.28269E6
11659.263	2	0	2.52379E-10	2.52379E-10	0
11659.623	2	0.6	0.00288	0.00288	208.41771
11661.16	2	0	-2.26049E-10	2.26049E-10	0
11661.646	2	-1	-1.25062E-7	1.25062E-7	7.99602E6
11662.02	2	0	2.59805E-10	2.59805E-10	0
11662.38	2	0.6	0.00288	0.00288	208.36871
11663.916	2	0	-2.24078E-10	2.24078E-10	0
11664.388	2	-1	-1.28144E-7	1.28144E-7	7.80374E6
11664.75	2	0	2.54602E-10	2.54602E-10	0
11665.111	2	0.6	0.00288	0.00288	208.31221
11666.65	2	0	-2.21938E-10	2.21938E-10	0
11667.12	2	-1	-1.26773E-7	1.26773E-7	7.8881E6
11667.481	2	0	2.5024E-10	2.5024E-10	0
11667.843	2	1	0.01088	0.01088	91.94295
11788.475	2	1	0.01088	0.01088	91.94024
11788.843	2	0	-3.8271E-10	3.8271E-10	0
11789.402	2	-1	-1.37878E-6	1.37878E-6	725277.29164
11789.948	2	0	8.44932E-11	8.44932E-11	0
11790.417	2	-3	-7.37152E-5	7.37152E-5	40697.14204
11791.862	2	0	9.15322E-10	9.15322E-10	0
11792.323	2	-1	-4.49344E-8	4.49344E-8	2.22547E7
11792.685	2	0	5.24302E-10	5.24302E-10	0
11793.055	2	-3	-6.88172E-5	6.88172E-5	43593.72739
11794.51	2	0	9.89029E-10	9.89029E-10	0
11794.979	2	-1	-3.09229E-8	3.09229E-8	3.23385E7
11795.363	2	0	5.79761E-10	5.79761E-10	0
11795.732	2	-3	-6.55033E-5	6.55033E-5	45799.24025
11797.18	2	0	1.01474E-9	1.01474E-9	0
11797.649	2	-1	-2.6628E-8	2.6628E-8	3.75544E7
11798.011	2	0	6.18858E-10	6.18858E-10	0
11798.389	2	-3	-6.36826E-5	6.36826E-5	47108.62196
11799.843	2	0	1.01949E-9	1.01949E-9	0
11800.319	2	-1	-2.2222E-8	2.2222E-8	4.50005E7
11800.685	2	0	6.22843E-10	6.22843E-10	0
11801.053	2	-3	-6.18499E-5	6.18499E-5	48504.50114
11802.511	2	0	1.07238E-9	1.07238E-9	0
11802.968	2	-1	-2.05737E-8	2.05737E-8	4.86058E7
11803.328	2	0	6.5955E-10	6.5955E-10	0
11803.688	2	-3	-6.073E-5	6.073E-5	49398.99536
11805.146	2	0	1.07838E-9	1.07838E-9	0
11805.605	2	-1	-1.90593E-8	1.90593E-8	5.24678E7
11805.964	2	0	6.45204E-10	6.45204E-10	0
11806.326	2	-3	-6.03657E-5	6.03657E-5	49697.1209
11807.776	2	0	1.0843E-9	1.0843E-9	0
11808.239	2	-1	-1.84886E-8	1.84886E-8	5.40874E7
11808.602	2	0	6.63158E-10	6.63158E-10	0
11808.963	2	-3	-5.95868E-5	5.95868E-5	50346.75488
11810.416	2	0	1.07125E-9	1.07125E-9	0
11810.882	2	-1	-1.75862E-8	1.75862E-8	5.68629E7
11811.241	2	0	6.65759E-10	6.65759E-10	0
11811.602	2	-3	-5.93141E-5	5.93141E-5	50578.17599
11813.052	2	0	1.07465E-9	1.07465E-9	0
11813.519	2	-1	-1.65946E-8	1.65946E-8	6.02605E7
11813.881	2	0	6.70331E-10	6.70331E-10	0
11814.242	2	-3	-5.86132E-5	5.86132E-5	51183.0187
11815.693	2	0	1.09453E-9	1.09453E-9	0
11816.158	2	-1	-1.55882E-8	1.55882E-8	6.41512E7
11816.524	2	0	6.71254E-10	6.71254E-10	0
11816.901	2	-3	-5.86356E-5	5.86356E-5	51163.50064
11818.357	2	0	1.05833E-9	1.05833E-9	0
11818.83	2	-1	-1.54766E-8	1.54766E-8	6.46138E7
11819.192	2	0	6.75954E-10	6.75954E-10	0
11819.553	2	-3	-5.78559E-5	5.78559E-5	51852.98366
11821.001	2	0	1.07713E-9	1.07713E-9	0
11821.47	2	-1	-1.48609E-8	1.48609E-8	6.72904E7
11821.831	2	0	6.77673E-10	6.77673E-10	0
11822.192	2	-3	-5.74736E-5	5.74736E-5	52197.88776
11823.633	2	0	1.09722E-9	1.09722E-9	0
11824.094	2	-1	-1.42462E-8	1.42462E-8	7.01942E7
11824.453	2	0	6.87237E-10	6.87237E-10	0
11824.817	2	-3	-5.71085E-5	5.71085E-5	52531.56622
11826.273	2	0	1.06362E-9	1.06362E-9	0
11826.748	2	-1	-1.38451E-8	1.38451E-8	7.22277E7
11827.121	2	0	6.77547E-10	6.77547E-10	0
11827.481	2	-3	-5.71274E-5	5.71274E-5	52514.18671
11828.937	2	0	1.09055E-9	1.09055E-9	0
11829.403	2	-1	-1.35556E-8	1.35556E-8	7.377E7
11829.776	2	0	6.74778E-10	6.74778E-10	0
11830.142	2	-3	-5.67466E-5	5.67466E-5	52866.57551
11831.592	2	0	1.09898E-9	1.09898E-9	0
11832.058	2	-1	-1.27582E-8	1.27582E-8	7.83812E7
11832.426	2	0	6.82372E-10	6.82372E-10	0
11832.789	2	-3	-5.6383E-5	5.6383E-5	53207.49878
11834.25	2	0	1.08724E-9	1.08724E-9	0
11834.725	2	-1	-1.26744E-8	1.26744E-8	7.88993E7
11835.093	2	0	6.86482E-10	6.86482E-10	0
11835.456	2	-3	-5.61838E-5	5.61838E-5	53396.21271
11836.919	2	0	1.06886E-9	1.06886E-9	0
11837.398	2	-1	-1.22734E-8	1.22734E-8	8.14771E7
